age-range,gender,race,FoodChoice,field,reading_normalized,gaming_normalized,cleanliness_normalized,music_normalized,movies_normalized,tv_normalized,clubbing_normalized,hiking_normalized,exercise_normalized,sports_normalized,importance_same_religion_normalized,Smoking,Drinking,locations
"(26, 30)",female,european/caucasian-american,Vegetarian,creative writing,0.9,0.2,1.0,1.0,1.0,0.2,0.9,0.9,0.75,1.0,1.0,No,No,Balbrigan Place
"(26, 30)",female,european/caucasian-american,Vegetarian,creative writing,0.9,0.2,1.0,1.0,1.0,0.2,0.9,0.9,0.75,1.0,1.0,Yes,Occasionally,Lakeview South
"(26, 30)",female,european/caucasian-american,Vegetarian,creative writing - nonfiction,1.0,0.2,0.9,1.0,1.0,0.75,0.6,0.9,0.6,0.8,1.0,Sometimes,No,Mount Royal
"(26, 30)",female,european/caucasian-american,Non-Vegetarian,creative writing - nonfiction,1.0,0.2,0.9,1.0,1.0,0.75,0.6,0.9,0.6,0.8,1.0,No,Yes,Whitmore Park
"(26, 30)",female,european/caucasian-american,Non-Vegetarian,creative writing - nonfiction,1.0,0.2,0.9,1.0,1.0,0.75,0.6,0.9,0.6,0.8,1.0,Sometimes,Occasionally,Fairways West
"(26, 30)",female,european/caucasian-american,Vegetarian,creative writing - nonfiction,1.0,0.2,0.9,1.0,1.0,0.75,0.6,0.9,0.6,0.8,1.0,Yes,Yes,Garden Ridge
"(26, 30)",female,european/caucasian-american,Vegetarian,creative writing - nonfiction,1.0,0.2,0.9,1.0,1.0,0.75,0.6,0.9,0.6,0.8,1.0,No,Occasionally,Wascana Park
"(26, 30)",female,european/caucasian-american,Vegetarian,creative writing - nonfiction,1.0,0.2,0.9,1.0,1.0,0.75,0.6,0.9,0.6,0.8,1.0,No,No,Westridge
"(26, 30)",female,european/caucasian-american,Non-Vegetarian,creative writing - nonfiction,1.0,0.2,0.9,1.0,1.0,0.75,0.6,0.9,0.6,0.8,1.0,Sometimes,No,Lewvan Park
"(26, 30)",female,european/caucasian-american,Vegetarian,creative writing - nonfiction,1.0,0.2,0.9,1.0,1.0,0.75,0.6,0.9,0.6,0.8,1.0,No,No,Pasqua Place
"(26, 30)",female,european/caucasian-american,Non-Vegetarian,creative writing - nonfiction,1.0,0.2,0.9,1.0,1.0,0.75,0.6,0.9,0.6,0.8,1.0,Sometimes,Yes,Industrial Ross
"(26, 30)",female,european/caucasian-american,Vegetarian,creative writing - nonfiction,1.0,0.2,0.9,1.0,1.0,0.75,0.6,0.9,0.6,0.8,1.0,Yes,Occasionally,Lakeview
"(26, 30)",female,european/caucasian-american,Non-Vegetarian,creative writing - nonfiction,1.0,0.2,0.9,1.0,1.0,0.75,0.6,0.9,0.6,0.8,1.0,Sometimes,No,Arnhem Place
"(26, 30)",female,european/caucasian-american,Non-Vegetarian,creative writing - nonfiction,1.0,0.2,0.9,1.0,1.0,0.75,0.6,0.9,0.6,0.8,1.0,No,Yes,Mount Royal
"(26, 30)",female,european/caucasian-american,Vegetarian,creative writing - nonfiction,1.0,0.2,0.9,1.0,1.0,0.75,0.6,0.9,0.6,0.8,1.0,No,Occasionally,Lakesidge Gardens
"(26, 30)",female,european/caucasian-american,Vegetarian,creative writing - nonfiction,1.0,0.2,0.9,1.0,1.0,0.75,0.6,0.9,0.6,0.8,1.0,Sometimes,No,Eastern Annex
"(26, 30)",female,european/caucasian-american,Vegetarian,creative writing - nonfiction,1.0,0.2,0.9,1.0,1.0,0.75,0.6,0.9,0.6,0.8,1.0,Yes,Occasionally,North Regina
"(26, 30)",female,european/caucasian-american,Vegetarian,creative writing - nonfiction,1.0,0.2,0.9,1.0,1.0,0.75,0.6,0.9,0.6,0.8,1.0,Yes,No,Old 33
"(26, 30)",female,european/caucasian-american,Non-Vegetarian,creative writing - nonfiction,1.0,0.2,0.9,1.0,1.0,0.75,0.6,0.9,0.6,0.8,1.0,Sometimes,Yes,Arcola Sub
"(26, 30)",female,european/caucasian-american,Non-Vegetarian,creative writing - nonfiction,1.0,0.2,0.9,1.0,1.0,0.75,0.6,0.9,0.6,0.8,1.0,Sometimes,Occasionally,Rochdale Park
"(26, 30)",female,european/caucasian-american,Vegetarian,creative writing - nonfiction,1.0,0.2,0.9,1.0,1.0,0.75,0.6,0.9,0.6,0.8,1.0,Yes,Yes,Westridge
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,writing: literary nonfiction,0.9,0.6,1.0,0.875,1.0,0.75,0.8,0.8,0.6,0.6,0.8,Yes,Occasionally,Eastpoint Estates
"(21, 25)",female,european/caucasian-american,Vegetarian,writing: literary nonfiction,0.9,0.6,1.0,0.875,1.0,0.75,0.8,0.8,0.6,0.6,0.8,No,Occasionally,Wascana Park
"(21, 25)",female,european/caucasian-american,Vegetarian,writing: literary nonfiction,0.9,0.6,1.0,0.875,1.0,0.75,0.8,0.8,0.6,0.6,0.8,Sometimes,Occasionally,Mount Pleasant
"(21, 25)",female,european/caucasian-american,Vegetarian,writing: literary nonfiction,0.9,0.6,1.0,0.875,1.0,0.75,0.8,0.8,0.6,0.6,0.8,Sometimes,No,Normanview West
"(21, 25)",female,european/caucasian-american,Vegetarian,writing: literary nonfiction,0.9,0.6,1.0,0.875,1.0,0.75,0.8,0.8,0.6,0.6,0.8,Yes,No,Rosemont
"(21, 25)",female,european/caucasian-american,Vegetarian,writing: literary nonfiction,0.9,0.6,1.0,0.875,1.0,0.75,0.8,0.8,0.6,0.6,0.8,Sometimes,Occasionally,Argyle Park
"(21, 25)",female,european/caucasian-american,Vegetarian,writing: literary nonfiction,0.9,0.6,1.0,0.875,1.0,0.75,0.8,0.8,0.6,0.6,0.8,Yes,Yes,Glencairn Village
"(21, 25)",female,european/caucasian-american,Vegetarian,writing: literary nonfiction,0.9,0.6,1.0,0.875,1.0,0.75,0.8,0.8,0.6,0.6,0.8,No,No,Parliament Place
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,writing: literary nonfiction,0.9,0.6,1.0,0.875,1.0,0.75,0.8,0.8,0.6,0.6,0.8,Yes,No,Assiniboia East
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,writing: literary nonfiction,0.9,0.6,1.0,0.875,1.0,0.75,0.8,0.8,0.6,0.6,0.8,Yes,Yes,Normanview
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,writing: literary nonfiction,0.9,0.6,1.0,0.875,1.0,0.75,0.8,0.8,0.6,0.6,0.8,Yes,Yes,Lakeview Centre
"(21, 25)",female,european/caucasian-american,Vegetarian,writing: literary nonfiction,0.9,0.6,1.0,0.875,1.0,0.75,0.8,0.8,0.6,0.6,0.8,Yes,No,Rosemont South
"(21, 25)",female,european/caucasian-american,Vegetarian,writing: literary nonfiction,0.9,0.6,1.0,0.875,1.0,0.75,0.8,0.8,0.6,0.6,0.8,Sometimes,No,Fairways West
"(21, 25)",female,european/caucasian-american,Vegetarian,writing: literary nonfiction,0.9,0.6,1.0,0.875,1.0,0.75,0.8,0.8,0.6,0.6,0.8,No,Occasionally,Wood Meadows
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,writing: literary nonfiction,0.9,0.6,1.0,0.875,1.0,0.75,0.8,0.8,0.6,0.6,0.8,Yes,Occasionally,Churchill Place
"(21, 25)",female,european/caucasian-american,Vegetarian,writing: literary nonfiction,0.9,0.6,1.0,0.875,1.0,0.75,0.8,0.8,0.6,0.6,0.8,No,Yes,City View
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,writing: literary nonfiction,0.9,0.6,1.0,0.875,1.0,0.75,0.8,0.8,0.6,0.6,0.8,No,Occasionally,Dewdney Place
"(21, 25)",female,european/caucasian-american,Vegetarian,writing: literary nonfiction,0.9,0.6,1.0,0.875,1.0,0.75,0.8,0.8,0.6,0.6,0.8,Sometimes,Yes,Harbour Landing
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,writing: literary nonfiction,0.9,0.6,1.0,0.875,1.0,0.75,0.8,0.8,0.6,0.6,0.8,Sometimes,Yes,Westhill
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,creative writing [nonfiction],1.0,0.2,0.9,0.875,0.9,0.75,0.2,1.0,0.8,0.6,0.6,Yes,Occasionally,Eastgate
"(21, 25)",female,european/caucasian-american,Vegetarian,creative writing [nonfiction],1.0,0.2,0.9,0.875,0.9,0.75,0.2,1.0,0.8,0.6,0.6,No,No,Uplands
"(21, 25)",female,european/caucasian-american,Vegetarian,creative writing [nonfiction],1.0,0.2,0.9,0.875,0.9,0.75,0.2,1.0,0.8,0.6,0.6,Yes,Yes,Industrial Ross
"(21, 25)",female,european/caucasian-american,Vegetarian,creative writing [nonfiction],1.0,0.2,0.9,0.875,0.9,0.75,0.2,1.0,0.8,0.6,0.6,Yes,No,Riverside
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,creative writing [nonfiction],1.0,0.2,0.9,0.875,0.9,0.75,0.2,1.0,0.8,0.6,0.6,Sometimes,Yes,Wascana Park
"(21, 25)",female,european/caucasian-american,Vegetarian,creative writing [nonfiction],1.0,0.2,0.9,0.875,0.9,0.75,0.2,1.0,0.8,0.6,0.6,Sometimes,No,Coventry Place
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,creative writing [nonfiction],1.0,0.2,0.9,0.875,0.9,0.75,0.2,1.0,0.8,0.6,0.6,No,Yes,Glen Elm Park South
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,creative writing [nonfiction],1.0,0.2,0.9,0.875,0.9,0.75,0.2,1.0,0.8,0.6,0.6,Sometimes,Occasionally,Glen Elm Park South
"(21, 25)",female,european/caucasian-american,Vegetarian,creative writing [nonfiction],1.0,0.2,0.9,0.875,0.9,0.75,0.2,1.0,0.8,0.6,0.6,Sometimes,No,Albert Park
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,creative writing [nonfiction],1.0,0.2,0.9,0.875,0.9,0.75,0.2,1.0,0.8,0.6,0.6,No,Occasionally,Lakeview Annex
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,creative writing [nonfiction],1.0,0.2,0.9,0.875,0.9,0.75,0.2,1.0,0.8,0.6,0.6,Sometimes,No,Assiniboia Place
"(21, 25)",female,european/caucasian-american,Vegetarian,creative writing [nonfiction],1.0,0.2,0.9,0.875,0.9,0.75,0.2,1.0,0.8,0.6,0.6,Yes,No,Assiniboia East
"(21, 25)",female,european/caucasian-american,Vegetarian,creative writing [nonfiction],1.0,0.2,0.9,0.875,0.9,0.75,0.2,1.0,0.8,0.6,0.6,No,No,Churchill Place
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,creative writing [nonfiction],1.0,0.2,0.9,0.875,0.9,0.75,0.2,1.0,0.8,0.6,0.6,No,Yes,Sherwood Estates
"(21, 25)",female,european/caucasian-american,Vegetarian,creative writing [nonfiction],1.0,0.2,0.9,0.875,0.9,0.75,0.2,1.0,0.8,0.6,0.6,Yes,Yes,Lakeview Centre
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,creative writing [nonfiction],1.0,0.2,0.9,0.875,0.9,0.75,0.2,1.0,0.8,0.6,0.6,Sometimes,Yes,River Heights
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,creative writing [nonfiction],1.0,0.2,0.9,0.875,0.9,0.75,0.2,1.0,0.8,0.6,0.6,Yes,Yes,Douglas Place
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,creative writing [nonfiction],1.0,0.2,0.9,0.875,0.9,0.75,0.2,1.0,0.8,0.6,0.6,Sometimes,Occasionally,Assiniboia East
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,creative writing [nonfiction],1.0,0.2,0.9,0.875,0.9,0.75,0.2,1.0,0.8,0.6,0.6,Yes,Yes,Mount Royal
"(31, 35)",female,european/caucasian-american,Vegetarian,nonfiction writing,0.9,0.2,1.0,0.9,1.0,0.6,1.0,0.75,0.8,0.6,0.4,No,Yes,Kensington Greens
"(31, 35)",female,european/caucasian-american,Non-Vegetarian,nonfiction writing,0.9,0.2,1.0,0.9,1.0,0.6,1.0,0.75,0.8,0.6,0.4,Sometimes,No,Westridge
"(31, 35)",female,european/caucasian-american,Vegetarian,nonfiction writing,0.9,0.2,1.0,0.9,1.0,0.6,1.0,0.75,0.8,0.6,0.4,No,No,CPR Annex
"(31, 35)",female,european/caucasian-american,Vegetarian,nonfiction writing,0.9,0.2,1.0,0.9,1.0,0.6,1.0,0.75,0.8,0.6,0.4,No,Yes,River Heights
"(31, 35)",female,european/caucasian-american,Vegetarian,nonfiction writing,0.9,0.2,1.0,0.9,1.0,0.6,1.0,0.75,0.8,0.6,0.4,No,Occasionally,Mayfair
"(31, 35)",female,european/caucasian-american,Vegetarian,nonfiction writing,0.9,0.2,1.0,0.9,1.0,0.6,1.0,0.75,0.8,0.6,0.4,Yes,Yes,Spruce Meadows
"(31, 35)",female,european/caucasian-american,Vegetarian,nonfiction writing,0.9,0.2,1.0,0.9,1.0,0.6,1.0,0.75,0.8,0.6,0.4,Sometimes,No,University Park
"(31, 35)",female,european/caucasian-american,Vegetarian,nonfiction writing,0.9,0.2,1.0,0.9,1.0,0.6,1.0,0.75,0.8,0.6,0.4,No,No,Assiniboia Place
"(31, 35)",female,european/caucasian-american,Non-Vegetarian,nonfiction writing,0.9,0.2,1.0,0.9,1.0,0.6,1.0,0.75,0.8,0.6,0.4,No,Yes,Transcona
"(31, 35)",female,european/caucasian-american,Vegetarian,nonfiction writing,0.9,0.2,1.0,0.9,1.0,0.6,1.0,0.75,0.8,0.6,0.4,Yes,Occasionally,Lakewood
"(31, 35)",female,european/caucasian-american,Non-Vegetarian,nonfiction writing,0.9,0.2,1.0,0.9,1.0,0.6,1.0,0.75,0.8,0.6,0.4,No,Occasionally,Wascana View
"(31, 35)",female,european/caucasian-american,Vegetarian,nonfiction writing,0.9,0.2,1.0,0.9,1.0,0.6,1.0,0.75,0.8,0.6,0.4,No,No,Lakesidge Gardens
"(31, 35)",female,european/caucasian-american,Vegetarian,nonfiction writing,0.9,0.2,1.0,0.9,1.0,0.6,1.0,0.75,0.8,0.6,0.4,Yes,Occasionally,Pasqua Place
"(31, 35)",female,european/caucasian-american,Non-Vegetarian,nonfiction writing,0.9,0.2,1.0,0.9,1.0,0.6,1.0,0.75,0.8,0.6,0.4,No,Yes,Fairways West
"(31, 35)",female,european/caucasian-american,Vegetarian,nonfiction writing,0.9,0.2,1.0,0.9,1.0,0.6,1.0,0.75,0.8,0.6,0.4,No,No,Harbour Landing
"(31, 35)",female,european/caucasian-american,Non-Vegetarian,nonfiction writing,0.9,0.2,1.0,0.9,1.0,0.6,1.0,0.75,0.8,0.6,0.4,No,No,Dewdney Place
"(31, 35)",female,european/caucasian-american,Non-Vegetarian,nonfiction writing,0.9,0.2,1.0,0.9,1.0,0.6,1.0,0.75,0.8,0.6,0.4,No,No,Mirror Sun Gardens
"(31, 35)",female,european/caucasian-american,Vegetarian,nonfiction writing,0.9,0.2,1.0,0.9,1.0,0.6,1.0,0.75,0.8,0.6,0.4,Sometimes,Occasionally,Washington Park
"(31, 35)",female,european/caucasian-american,Vegetarian,nonfiction writing,0.9,0.2,1.0,0.9,1.0,0.6,1.0,0.75,0.8,0.6,0.4,Yes,Yes,Coventry Place
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,theatre management & producing,1.0,0.875,1.0,1.0,1.0,0.9,0.875,0.875,0.875,0.6,1.0,Sometimes,Occasionally,Old 33
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,theatre management & producing,1.0,0.875,1.0,1.0,1.0,0.9,0.875,0.875,0.875,0.6,1.0,Sometimes,Occasionally,Pasqua Place
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,theatre management & producing,1.0,0.875,1.0,1.0,1.0,0.9,0.875,0.875,0.875,0.6,1.0,Yes,Yes,Rosemont
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,theatre management & producing,1.0,0.875,1.0,1.0,1.0,0.9,0.875,0.875,0.875,0.6,1.0,Yes,No,Rothwell Place
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,theatre management & producing,1.0,0.875,1.0,1.0,1.0,0.9,0.875,0.875,0.875,0.6,1.0,Yes,No,Industrial Centre
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,theatre management & producing,1.0,0.875,1.0,1.0,1.0,0.9,0.875,0.875,0.875,0.6,1.0,No,Yes,Normanview West Addition
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,theatre management & producing,1.0,0.875,1.0,1.0,1.0,0.9,0.875,0.875,0.875,0.6,1.0,Sometimes,Yes,Crescents
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,theatre management & producing,1.0,0.875,1.0,1.0,1.0,0.9,0.875,0.875,0.875,0.6,1.0,Yes,Occasionally,Washington Park
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,theatre management & producing,1.0,0.875,1.0,1.0,1.0,0.9,0.875,0.875,0.875,0.6,1.0,Yes,No,Dieppe Place
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,theatre management & producing,1.0,0.875,1.0,1.0,1.0,0.9,0.875,0.875,0.875,0.6,1.0,No,Occasionally,Creekside
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,theatre management & producing,1.0,0.875,1.0,1.0,1.0,0.9,0.875,0.875,0.875,0.6,1.0,Sometimes,Occasionally,Walsh Acres
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,theatre management & producing,1.0,0.875,1.0,1.0,1.0,0.9,0.875,0.875,0.875,0.6,1.0,Sometimes,Occasionally,Tuxedo Park
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,theatre management & producing,1.0,0.875,1.0,1.0,1.0,0.9,0.875,0.875,0.875,0.6,1.0,Sometimes,Occasionally,Lakeview South
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,theatre management & producing,1.0,0.875,1.0,1.0,1.0,0.9,0.875,0.875,0.875,0.6,1.0,Yes,Yes,Maple Ridge
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,theatre management & producing,1.0,0.875,1.0,1.0,1.0,0.9,0.875,0.875,0.875,0.6,1.0,No,No,Glencairn Village
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,theatre management & producing,1.0,0.875,1.0,1.0,1.0,0.9,0.875,0.875,0.875,0.6,1.0,Sometimes,Yes,City View
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,theatre management & producing,1.0,0.875,1.0,1.0,1.0,0.9,0.875,0.875,0.875,0.6,1.0,Yes,Occasionally,South Lakeview see Lakeview South
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,theatre management & producing,1.0,0.875,1.0,1.0,1.0,0.9,0.875,0.875,0.875,0.6,1.0,No,Yes,Balbrigan Place
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,theatre management & producing,1.0,0.875,1.0,1.0,1.0,0.9,0.875,0.875,0.875,0.6,1.0,Sometimes,Yes,Woodland Grove
"(21, 25)",male,european/caucasian-american,Vegetarian,law,0.875,0.4,0.75,0.875,1.0,1.0,0.75,0.75,1.0,0.9,0.4,Yes,No,McCarthy Park
"(21, 25)",male,european/caucasian-american,Vegetarian,law,0.875,0.4,0.75,0.875,1.0,1.0,0.75,0.75,1.0,0.9,0.4,Yes,No,Creekside
"(21, 25)",male,european/caucasian-american,Vegetarian,law,0.875,0.4,0.75,0.875,1.0,1.0,0.75,0.75,1.0,0.9,0.4,No,Yes,Sherwood Estates
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,law,0.875,0.4,0.75,0.875,1.0,1.0,0.75,0.75,1.0,0.9,0.4,Yes,Yes,Spruce Meadows
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,law,0.875,0.4,0.75,0.875,1.0,1.0,0.75,0.75,1.0,0.9,0.4,No,Yes,Windsor Place
"(21, 25)",male,european/caucasian-american,Vegetarian,law,0.875,0.4,0.75,0.875,1.0,1.0,0.75,0.75,1.0,0.9,0.4,No,Occasionally,South Lakeview see Lakeview South
"(21, 25)",male,european/caucasian-american,Vegetarian,law,0.875,0.4,0.75,0.875,1.0,1.0,0.75,0.75,1.0,0.9,0.4,No,No,Fairways West
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,law,0.875,0.4,0.75,0.875,1.0,1.0,0.75,0.75,1.0,0.9,0.4,Yes,Occasionally,North Annex
"(21, 25)",male,european/caucasian-american,Vegetarian,law,0.875,0.4,0.75,0.875,1.0,1.0,0.75,0.75,1.0,0.9,0.4,Yes,Occasionally,Glencairn Village
"(21, 25)",male,european/caucasian-american,Vegetarian,law,0.875,0.4,0.75,0.875,1.0,1.0,0.75,0.75,1.0,0.9,0.4,Yes,Occasionally,Dewdney Place
"(21, 25)",male,european/caucasian-american,Vegetarian,law,0.875,0.4,0.75,0.875,1.0,1.0,0.75,0.75,1.0,0.9,0.4,Sometimes,No,Industrial Ross
"(21, 25)",male,european/caucasian-american,Vegetarian,law,0.875,0.4,0.75,0.875,1.0,1.0,0.75,0.75,1.0,0.9,0.4,Yes,Occasionally,Richmond Place
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,law,0.875,0.4,0.75,0.875,1.0,1.0,0.75,0.75,1.0,0.9,0.4,Yes,Occasionally,Fairways West
"(21, 25)",male,european/caucasian-american,Vegetarian,law,0.875,0.4,0.75,0.875,1.0,1.0,0.75,0.75,1.0,0.9,0.4,Yes,Occasionally,Argyle Park
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,law,0.875,0.4,0.75,0.875,1.0,1.0,0.75,0.75,1.0,0.9,0.4,Sometimes,No,Lakeridge
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,law,0.875,0.4,0.75,0.875,1.0,1.0,0.75,0.75,1.0,0.9,0.4,Sometimes,Occasionally,Varsity Park
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,law,0.875,0.4,0.75,0.875,1.0,1.0,0.75,0.75,1.0,0.9,0.4,No,No,Tuxedo Park
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business [mba],0.875,0.9,1.0,1.0,0.9,0.875,1.0,0.9,0.4,0.8,0.4,No,No,Creekside
"(26, 30)",male,european/caucasian-american,Vegetarian,business [mba],0.875,0.9,1.0,1.0,0.9,0.875,1.0,0.9,0.4,0.8,0.4,Yes,No,Rosemont North
"(26, 30)",male,european/caucasian-american,Vegetarian,business [mba],0.875,0.9,1.0,1.0,0.9,0.875,1.0,0.9,0.4,0.8,0.4,Sometimes,Yes,Dieppe Place
"(26, 30)",male,european/caucasian-american,Vegetarian,business [mba],0.875,0.9,1.0,1.0,0.9,0.875,1.0,0.9,0.4,0.8,0.4,Yes,No,Arnhem Place
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business [mba],0.875,0.9,1.0,1.0,0.9,0.875,1.0,0.9,0.4,0.8,0.4,Yes,No,Dieppe Place
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business [mba],0.875,0.9,1.0,1.0,0.9,0.875,1.0,0.9,0.4,0.8,0.4,Sometimes,Occasionally,Walsh Acres
"(26, 30)",male,european/caucasian-american,Vegetarian,business [mba],0.875,0.9,1.0,1.0,0.9,0.875,1.0,0.9,0.4,0.8,0.4,Yes,Occasionally,Parliament Place
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business [mba],0.875,0.9,1.0,1.0,0.9,0.875,1.0,0.9,0.4,0.8,0.4,Sometimes,Occasionally,Dieppe Place
"(26, 30)",male,european/caucasian-american,Vegetarian,business [mba],0.875,0.9,1.0,1.0,0.9,0.875,1.0,0.9,0.4,0.8,0.4,No,No,Lakeview
"(26, 30)",male,european/caucasian-american,Vegetarian,business [mba],0.875,0.9,1.0,1.0,0.9,0.875,1.0,0.9,0.4,0.8,0.4,Sometimes,Yes,Lakeridge
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business [mba],0.875,0.9,1.0,1.0,0.9,0.875,1.0,0.9,0.4,0.8,0.4,No,Occasionally,Spruce Meadows
"(26, 30)",male,european/caucasian-american,Vegetarian,business [mba],0.875,0.9,1.0,1.0,0.9,0.875,1.0,0.9,0.4,0.8,0.4,Yes,No,Belvedere
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business [mba],0.875,0.9,1.0,1.0,0.9,0.875,1.0,0.9,0.4,0.8,0.4,Sometimes,No,Gardiner Heights
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business [mba],0.875,0.9,1.0,1.0,0.9,0.875,1.0,0.9,0.4,0.8,0.4,Yes,No,Parkridge
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business [mba],0.875,0.9,1.0,1.0,0.9,0.875,1.0,0.9,0.4,0.8,0.4,No,Occasionally,Connaught Park
"(26, 30)",male,european/caucasian-american,Vegetarian,business [mba],0.875,0.9,1.0,1.0,0.9,0.875,1.0,0.9,0.4,0.8,0.4,Sometimes,Yes,Normanview West Addition
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business [mba],0.875,0.9,1.0,1.0,0.9,0.875,1.0,0.9,0.4,0.8,0.4,No,No,Albert Park
"(26, 30)",male,european/caucasian-american,Vegetarian,business [mba],0.875,0.9,1.0,1.0,0.9,0.875,1.0,0.9,0.4,0.8,0.4,No,Yes,Glen Elm Park South
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business,0.9,0.6,0.9,1.0,0.875,0.2,1.0,0.875,0.9,0.9,1.0,No,No,Lakeridge
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business,0.9,0.6,0.9,1.0,0.875,0.2,1.0,0.875,0.9,0.9,1.0,Yes,No,Broders Annex
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business,0.9,0.6,0.9,1.0,0.875,0.2,1.0,0.875,0.9,0.9,1.0,No,Yes,Mount Royal
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business,0.9,0.6,0.9,1.0,0.875,0.2,1.0,0.875,0.9,0.9,1.0,No,Occasionally,Fairways West
"(26, 30)",male,european/caucasian-american,Vegetarian,business,0.9,0.6,0.9,1.0,0.875,0.2,1.0,0.875,0.9,0.9,1.0,Sometimes,No,River Heights
"(26, 30)",male,european/caucasian-american,Vegetarian,business,0.9,0.6,0.9,1.0,0.875,0.2,1.0,0.875,0.9,0.9,1.0,No,Occasionally,Highland Park
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business,0.9,0.6,0.9,1.0,0.875,0.2,1.0,0.875,0.9,0.9,1.0,Sometimes,Yes,Whitmore Park
"(26, 30)",male,european/caucasian-american,Vegetarian,business,0.9,0.6,0.9,1.0,0.875,0.2,1.0,0.875,0.9,0.9,1.0,Yes,No,University Park
"(26, 30)",male,european/caucasian-american,Vegetarian,business,0.9,0.6,0.9,1.0,0.875,0.2,1.0,0.875,0.9,0.9,1.0,No,Occasionally,Lewvan Park
"(26, 30)",male,european/caucasian-american,Vegetarian,business,0.9,0.6,0.9,1.0,0.875,0.2,1.0,0.875,0.9,0.9,1.0,No,No,Glen Elm Park
"(26, 30)",male,european/caucasian-american,Vegetarian,business,0.9,0.6,0.9,1.0,0.875,0.2,1.0,0.875,0.9,0.9,1.0,Sometimes,Yes,Washington Park
